idiom,contents
군계일학,60. 묵호시장 대우칼국수해장계의 [IDIOM] CHAPTER 3. 바다가 내어준 푸른빛 길 좀 늦은 아침식사로 묵호의 명불허전 대우칼국수에서 해장을 시도한다. 동네 축제 때문에 아침 손님이 거의 없어 주인아주머니와 자잘한 수다를 나누는데몇 번을 와 봤지만 이렇게 한가하긴 처음이다. 덕분에 안주인 남편 분이 사진가란 사실도 알고 그
대기만성,"""오래도록 작가지망생이고 싶어요"" 워킹맘 인터뷰 12. 작가지망생 날필을 만나다 소기만성형 인간 서른 살 무렵, 당선소감을 미리 써놓고 공모전 당선을 꿈꿨다. 나는 [IDIOM]형이니까, 서른 즈음엔 필시 무언가가 되겠지. 그러나 준비된 당선소감을 써먹을 기회는 없었고, 반복된 탈락에 '내 그릇이 정말 큰 그릇인지' 의구심이 들었다"
적반하장,"색채가 심리학을 만나다53회 무수리에서 로봇타입의 사람으로퍼스널타입 오리앙이 될 판이다. 예야 라고 말만 걸어와 주어도 당장 네 공주님 할 판인데 나 에게 눈낄 한번 주지 않는다. [IDIOM]이라는 말을 이 때 사용해도 될까? 내 인상이 차갑다 , 도도하다, 꼭 로봇같은 행동을 한다. 그냥 기분이 나쁘다. 여기는 왜"
수적천석,"[IDIOM] 우주최강 미라클모닝의 이은채님! '[IDIOM]' 하심을 축하드립니다 물방울이 떨어져 돌을 뚫는다. 물 수, 물방울 적. 뚫을 천, 돌 석 ""수적 천석""이라는 말은 '물방울이 돌을 뚫는다' 는 뜻으로 '아무리 작은 것이라도 쌓이면 큰 것이 된다.' 라는 말입니다. [IDIOM]이라는 말 외에도 비슷한 뜻으로 쓰이는 말은 토적성산 흙이"
수어지교,유비 곁에서 인재들이 떠나지 않았던 이유가 이러한 유비의 인재 사랑 때문이었을 것이다. 2 삼고초려 와 [IDIOM] 유비의 첫 책사였던 서서는 어머니가 조조에게 인질로 잡히자 조조 진영으로 떠나게 된다. 그리고 그때 제갈량과
적반하장,나를 키운 아프리카 7. 아프리카에서 코로나 19와 마주하다 사람들까지 등장했다. 차이나! 차이나! 코로나 전파하러 탄자니아에 왔냐? 빨리 차이나로 돌아가라. 사과는커녕 [IDIOM] 격으로 반응을 보이며 나를 향해 계속 소리쳤다. 어제까지 친했던 현지 상인들조차 내가 옆에 다가오는 것을 싫어하는 눈빛
백발백중,자유를 찾아서 [중편창작동화 북에서 넘어온 젊은이 ] 못하고 지금까지도 그 많은 사람들이 이 추운 밤에 고생만 하고 있으니 말이예요. 총을 잘 쏘는 사람이 왜 없겠소? [IDIOM]의 명사수들이 얼마든지 많긴 하지만 모르긴 해도 사살하지 않고 사로잡으려고 엄호 사격을 하다 보니까 그렇게 시간을 끌게
이구동성,사주에 '물'이 많아서
노심초사,"어느날 덜컥 데려온 우리집 강아지 이야기 더 나빠지지 않게 하는 게 더 최선이라고 하셨다. 우리는 그 이후로 로또의 관절을 최우선으로 생각하고, 로또의 다리를 [IDIOM]하게 지켜보며 3년의 시간을 보냈다. 로또는 그 이후로 다리가 살짝 틀어졌다. 걸을 때 보면 다리가 미묘하게 비틀어진 게"
대기만성,공부하기 싫을 때공부 사춘기 공부도 재미있어야 하지 어떤 학과 알고 있니 1 106 어떤 학과 알고 있니 2 110 지금 당장 공부하지 않아도 돼 112 계란후라이 114 왜 매일 공부할까 116 [IDIOM] 118 공부코치 에세이 공부코치의 공부체계도 120 PART 4. 니옹의 공부힐링 압박에서 벗어나기 124 즐기는 삶 126
적반하장,탁월한 문장에 녹아 있는 그릇된 역사관 [서평] 오기와라 히로시의
적반하장,"적당한 반주는 하느님도 권장한다. 안주가 맛있는 천안 원탑포차 성정동술집 [IDIOM],"
대기만성,"어른은 어떻게 살면 좋을지 물어볼 어른이 있으면 좋겠다 스타트업 관람가 26. 되어갈 때의 그 짜릿함, 료타는 줄곧 그걸 품고 살아왔습니다. 지금도 흥신소 일은 소설 취재의 일환일뿐이며 나는 [IDIOM] 형이라고 주장합니다. 그런데 가족들은 이제 그런 그가 미덥지 않나봅니다. 에서 대기의 시간이 너무 긴 거"
노심초사,똥기저귀 효과 당신의 이야기
다다익선,사랑이 폭력이 되지 않도록 거리와 규칙을 잃어버린 사랑은 위험하다
적반하장,여사님의 껌 값 그래도 저는 고객님 편입니다만 소송비용까지 물어내야 한다. 상대방은 상대방대로 원고의 비현실적인 청구를 자신에 대한 거친 공격으로 받아들인 나머지 [IDIOM] 격이 되어 이판사판 막장 싸움을 걸어온다. 여기에다가 K여사의 경우처럼 상대방이 땡전 한 푼 없는 알거지 신세라면
불철주야,"'비혼 출산 사유리 씨'가 던진 생각 없어도 괜찮은 삶에 방점이 찍혀 있기 때문이다. 아이를 낳고 기르고 싶은 마음을 폄하하려는 것은 아니다. 아니 오히려 [IDIOM] 고군분투로 이어질 끊임없을 양육의 노력을 생각해볼 때, 수긋해진다. 하지만 왜 아이를 꼭 필요로 하는지, 또한 생명"
불철주야,아시아종묘 로고가 라우드소싱에서! CI 로고
수적천석,[IDIOM]의 마음으로 선물같은 하루를 열어본다
호각지세,없으면 있는 대로 우울할 땐 푸딩클럽
대기만성,당신이 무언가에 끌리는 이유 WHAT THE DOG SAW
개과천선,"19. 비 의도적 [IDIOM] 결국에는 내가 선택한 오전 7시 반에 일어나 아침을 먹고, 하루 1시간 이상 운동을 하고, 저녁이 되면 12시 전에 잠에 든다. 이틀에 한 번 글을 쓰고 꾸준히 업로드한다. 가끔은 크로키 연습을 하고 쓰고 싶은 소설의 개요를 짠다. 저녁이 아니면 침대에 잘 눕지 않고, 군것질도"
감지덕지,어떤 유명한 사람 유명하다는 것은 참 이상한 일이다
다다익선,"100일, 그리고 해에게서 소녀에게 겨울 속초 반달살이"
백발백중,"""화살이 눈에 박히자 가야 전사들은"" 알을 품은 섬, 다섯 번째 백제 기마 군단이 가야 땅을 휩쓸었다. 말에 올라탄 백제 장군은 온몸을 쇠로 두른 가야 전사들에게 화살을 날렸는데, [IDIOM] 눈동자에 꽂혔다. 실제로 화살이 눈동자에 꽂혀 죽은 전사는 얼마 되지 않았지만, 숱한 가야 전사들이 눈을 내리깐 채 제자리"
백전백승,"트랜스퍼 제안에 흔들리는 외국계 직장인의 심경변화 싱가포르로 떠나는 직장인 나트륨씨 1 받지 못한 것이 너무나도 어이가 없었다. 이때부터 나도 주변인들에게 싱가포르의 상황을 물어보기 시작했다. 지피지기면 [IDIOM]이라고, 조금이라도 더 현지 상황을 알고 있어야 할 것 같았다. 이미 낮은 연봉 인상률이 내 트랜스퍼 때문이라는 데에"
적반하장,"노인, 자신의 기억이 낯설어졌다. 196. 배우 안소니 홉킨스의 영화 딸은 사실이 아니라는 것을 이미 알고 있다. 금방 거짓이 들통나지만 그녀의 아버지, 80대 노인인 안소니는 [IDIOM], 시치미를 뚝 하고 뗀다. 그 뿐만이 아니다. 이 노인은 틈만 나면 딸이 집을 노리고 자신을 어디론가 보내려는 낌새"
백전백승,우리는 도파민에 진 것이지 우리 자신에게 진 게 아니다. 이제까지 우리는 누군지도 모르는 적과 싸우며 패배하고 자신을 탓해온 것이다. 하지만 지피지기면 [IDIOM]이라 하지 않았는가? 이제 적이 누구인지 알았으니 우리에겐 이기는 일만 남았다
대기만성,"너에게 나의 슬픔을 건넨다 슬픔 사용법 사랑받고 사는 운명. 친구처럼 내게도 조금의 예쁨이 있으면 좋으련만, 나는 멋있는 사주라고 했다. 그러니까 좋게 말해 [IDIOM] 형. 거칠게 말하자면 뭐든 쉽게 얻지 못하는 개고생 팔자. 고개가 끄덕여진다는 사실에 조금 기분이 상했다. 나의 지난날은"
노심초사,"장막을 걷어라 안경, 변화, 삶의 의미"
개과천선,섹시한 종 과 하이틴
수적천석,[운동 1일차] 중단되어서 다시 1일차로 시작한다. 1시간 타임아웃으로 무분할 진행을 한다. 그래야 안 다친다. 절대 한 부위당 100회가 넘어가지 않게 조심하자. 매일 쌓여가면 엄청난 데미지가 된다. 낮에 길을 걷다가 빌라의 에어컨 물 배출호스에서 물방울이 한 방울 씩 떨어진 곳을 봤다. 거기에
이구동성,미래인재를 키우는 밥상머리 교육 에필로그
백전백승,삶의 승리 정기룡의 지피지기 [IDIOM] 등도 이곳에 있다. 정유재란에서 '60전 60승 신화'를 기록하며 임진왜란을 승리로 이끈 하동 인물이기도 하다. 지피지기면 [IDIOM]이라는 아주 유명한 병법으로 알려져 있다. 원래는 손자병법 지피지기 백전불태에서 비롯이 된 것이다
백발백중,"소통의 원 포인트 의 힘 ll 자녀관계 소소한 학급운영, 자녀대화법"
감언이설,2021년 띠별운세올해는 밝은 앞날이 확실히 보이고 모든 일은 현명하게 결정해야 손해를 막을 수 있어요. 50년생 가까운 지인들과 관계를 돈독히 형성해 나가는 것은 좋으나 [IDIOM]에 속지 않도록 조심하세요. 다툼과 오해로 관계가 무너질 수 있어요. 사사로운 정에 이끌려 일을 진행하지 말고 객관적
환골탈태,"오래된 SM5 임프 자동차 광택으로 [IDIOM] 오래된 SM5 임프 자동차 광택으로 [IDIOM] 됐어요 안녕하세요 차량 내, 외장 관리 모터 피플입니다. 하루 이틀 반짝 추위가 있더니 저녁부터는. 싶은 곳부터 손대다 보면 자연스레 타협점이 나오는 거겠죠. 오늘은 오래된 SM5 자동차 광택으로 [IDIOM] 시킨 후기를 안내해 드렸습니다. 감사합니다"
불철주야,"음료궁전, 자판기의 추억 나는 자판기에서 인생을 배웠다 나온 음료를 마주하며 뿌듯한 마음으로 벌컥벌컥 갈증을 달래곤 했다. 사실 음료 자체보다도 자판기가 좋았다. 24시간 [IDIOM] 동네 골목의 안전을 지키기 위해 우리 동네 방범대 마냥 불빛을 밝히며 고고히 서있는 그 늠름한 모습! 마트에서 산 미지근한"
대기만성,"[IDIOM] 제라늄씨앗파종 햇살가득님 수지뷰티 [IDIOM]이란 큰 그릇은 늦게 이루어진다는 뜻으로, 크게 될 사람은 늦게라도 성공한다는 노자의 도덕경에 나오는 말이다. 이 고사성어가 어디 사람에게만 한정된 말이겠는가? 제라늄 씨앗 파종한 아이들 얼마 전 유일하게 발아에 성공해"
환골탈태,"꿈은 손을 힘껏 뻗은 1mm 앞에 있어 일본 아이돌 덕후, 을 보다 주기를 원하는 것 같기는 하다. 어쩌면 일본 아이돌 덕후들은 자신이 응원하던 미숙하기 그지없던 소녀가 완벽한 아이돌로 [IDIOM]하는 자신만의 성장 드라마를 즐기는 것일지도 모른다. 자신의 응원으로 소녀의 총선거 순위가 올라갈 때, 마침내 그 소녀"
노심초사,배드민턴 게임 무조건 이기면 기분 좋은 것이 동물의 본능 한 타당 100만 원짜리 내기하는 골퍼들도 있는데 그런 사람들은 라운딩 중에 절대 말 안 한단다. 오로지 모두 자신들의 게임에만 집중한단다. 캐디도 그린 위에서 공만 닦아줄 뿐 라이도 놓지 않는단다. 혹시라도 그들의 게임을 방해할까 봐
백전백승,"태도는 논리를 넘어설 수 있는가? 미 연방 상원의원 앨리자베스 워런의 자서전 를 읽고 재정 파탄에 이르렀는데도 이기지 못했다. 우리가 이기지 못했다고? 제기랄, 심지어 그 근처에도 가보지 못했다. 어떻게 [IDIOM]의 인생을 살 수 있는가?"" 워런의 자서전 표지에 큼지막하게 적힌 문구다. 패배란 살풍경이 익숙한 독자를 유혹"
개과천선,범죄자인게 좀 흠이지만 이이제이라고나 할까? 오랑캐로 오랑캐를 제압한다. 그치만 나쁜 놈은 나쁜 놈일 뿐. 하지만 [IDIOM]을 할 수 있다는 믿음도 있다. 그렇기에 힘든 달동네 계단을 올라가는 마지막 엔딩은 나름 의미있었다. 쉽게 돈을 벌려고
불철주야,"정주영 회장, 독후감"
감지덕지,"부산에서 대구까지 224km 라이딩 국토종주는 꿈만 꾸고 있는 내겐 이것도 [IDIOM] 잠시라고 하기엔 좀 긴 출장이 된 부산 살이. 부산에 있을 때 남부권 라이딩 코스는 전부 다녀볼 요량인데 체력이 예전만 같지 못하다. 잘 안 먹고, 잘 안 쉬는 게 문제라는 걸 매번 느끼면서도 행동으로 옮기지 못하기 때문에 항상 체력이 저질이라고 탓"
감언이설,"멘털 웰빙, 판단하지 않고 경험하기 판단하지 않고 경험하는 명상 습관의 힘, Mindfulness 점점 사라진다. 판단하지 않고 인식하는 습관이 진정한 알아차림의 습관을 말한다. 평범한 예로 자신의 이익을 숨기고 [IDIOM]로 접근하는 사람의 마음을 더 잘 읽게 된다. [IDIOM]의 자극이 평범하기 때문에 쉽게 집착해서 속지 않는 것과 같다고 할까"
다다익선,"이직 실패한 썰 풉니다 100일의 글쓰기 7일 차 결심하고, 실패하기까지 약 2달이 조금 안 되는 기간 동안, 내가 배우고 느낀 점들을 글로 정리해보려고 한다. 1. 면접은 [IDIOM] 얼마 전 글로 소개했던 무빙 워터 이동수 님의 표현대로, 회사는 언젠가 망한다. 회사가 나의 인생을 책임져 주는 시대는"
마호체승,"사자성어3400 가. 보탤 수도 뺄 수도 없음 고려시대에, 승려들과 일반 신도들이 음력 이월에 불경을 외면서 개경 거리를 돌며, 백성들의 복을 빌던 의식 집집마다 살림이 부족함이 없이 넉넉하고 사람마다 풍족해 살기 좋음"
불철주야,"조회수만 보면 베스트셀러 수권은 만들었다 책 홍보를 위한 포스팅, 조회수만 보면 베스트셀러 수권은 만들었다"
개과천선,학교 폭력 가해자도 변호사 될 수 있지 뭐. 완전 실화라서 혼자 아픈 이야기 그 학교가 기독교 사상이 매우 강한 곳이라는 것. '가서 꼭 회개하렴.' 나는 마음속으로 빌었다. 그는 정말 회개를 하고 [IDIOM]을 한 모양이다. 몇 년 지나지 않아 로스쿨에 입학했다는 소식을 들었다. 이 정도면 완전 사기캐 아닌가. 일짱 출신에 공부
