idiom,contents
독서망양,읽을 글 뜻 글을 읽다가 잃었다는 말로 마음이 다른곳에 쏠림을 의미한다 예시 아무리 쉬운 문제라도 풀지 않으면 실수로 틀리는 결과를 가져온다.
백전백승,노력들이 있었고 반대로 상대방의 알기 위한 수많은 계략들이 있어왔습니다. 손자병법에서도 지피지기면 정도로 상대방의 알아내는 것을 중요하게 보아왔지요. 주식시장에서도 자신의 노출되는 것.
백전백승,번쾌의 사병이 한왕 한신의 목도 벤다. 연왕 노관이 반기를 들자 재상의 신분으로 공격하여 연나라도 평정한다. 거두며 용맹을 떨친다. 유방의 병이 깊자 어떤자가 번쾌를 시기하며 헐뜯는다. 번쾌는 여후의 여동생 여수와 혼인한.
백전백승,"좀 익숙해지면 해외주식에도 투자를 해 볼 생각이긴 하다. 하지만 어쨌든 주식은 시간과 돈 싸움이기에 자기돈으로 하면 오를 때까지 안 팔아도 되고, 추가로 물타기를 해도 되며 방법은 여러 가지 있음 신용으로 하게 되면 일단 시간을."
개과천선,불이 떨어져 입도를 했다 하나 언제 등에 칼을 꽂을 줄 모르는 자입니다. 수심정기하여 새사람이 될 수도 있으니 할 수 있도록 보살필 필요도 있지 않겠습니까? 지금은 싸워야 할 판국이 코앞이니 백성들은 어쨌든 힘을 모아야.
개과천선,"번째부터 언급하자면, 18회까지 스카이 캐슬에서 강준상, 한서진, 차민혁으로 대표되는 '잘못된 길을 걸어가던 어른'들의 암시하는 부분이 제대로 등장하지 않았다. 이들은 아주 잠시 고민고뇌하는 시간을 가지는 듯 보였지만 이는 이들이."
다다익선,"부자도 좋지만, 물론 내가 진짜 원하는 건 그냥 내 시간에 온전히 내가 하고 싶은 걸 해도 잘 먹고 잘 사는 아. 그 정도면 엄청 부자인 건가?"
개과천선,대한 재평가가 필요한 지점이다. 그것이 진정한 행복함을 연기하는 것이었단 말인가. 강예서의 충분히 있는 설정이었다고 생각한다. 특히 예서에 관한 묘사는 무척 좋았다. 예서에게 주어진 상황은 분명 그 나이.
백전백승,답변에 대해 마스다 무네아키는 극한으로 에고를 밀어붙이면 대중도 만족시킬 수 있다고 해설한다. 얼핏 지피지기면 진부한 표현에 가까운 답변이다. 그러나 이 에고라는 관점만큼 TSUTAY에서 츠타야 서점으로의 변화를 잘 설명.
마부작침,남편이 먹색과 글씨의 완성도가 떨어진다고 퇴짜를 놔서 다시 쓴 초심불망 만수무강 먹을 기계로 갈아썼더니 번짐이 이상해서 제가 주로 쓰는 연습먹인 만고심으로 썼더니 더 낫네요. 비싸다고 다 좋은건 아니예요 이상하게 기계로 갈아쓰면 이런일이 생기는데 벼루의 문제인.
개과천선,"많은 악멜러님들의 단골 멘트 그래도 그 열흘 중 사흘이 이번주였다는 걸 자랑하고 싶어서다. 별다른 계기는 없다. 아니고. 혼술 행오버 때문에 괴로워서, 또 딱히 아니다. 그냥, 발레를 좀 더 열심히 갔다. 넘사벽 테크닉인 그랑 주떼를 뛸."
함흥차사,나는 학교 측의 일회용품 중 하나였다. 학교에서 외국인 유학생을 유치하면 쓰였다가 학기 시작하면 연락 줄게요.만 믿고 기다리며 2개월을 성능은 여전한데 쓰이지 못해 백수인 나는 쓰레기통에 처박힌 편의점 도시락 용기.
다다익선,"빈곤을 경험하기도 사람을 많이 꼭 좋은 것은 새로운 관계는 새로운 갈등의 동의어가 되기도 만고불변의 진리가 아님은 가늠할 정도의 어른이 하지만 직책, 팀명으로 충분한 '명함'에."
대기만성,보석이 쉬이 않듯 군자도 마찬가지입니다. 절차탁마의 과정이 필요해요. 훗날 사람은 '절차탁마 표현을 자신을 연마하여절차탁마 더 크고 훌륭한 사람이 되어라는 뜻이지요. 허나.
대기만성,울창함으로 이렇게 피는 것이라오. 사람이 살아가는 것도 이와 무엇이 다르겠소. 홍유손은 국화를 두고 조숙보다는 중요하다는 공부를 했다. 옛 선조들은 국화를 보고 오히려 그 늦은 배우는 것이 사물을 공부라 생각한.
백전백승,"아는 종목, 아는 자리에 왔을 때만 매수합니다. 매매할 종목이 보이지 않으면 그날 하루는 매매를 포기할 수도 있는 것이 가는 길입니다. 주식시장의 주식시장에 살아남은 성공한 주식투자자들은 본인만의 주식 매매기법을 가지고."
대기만성,"그들 중에는 어릴적부터 타고난 재능으로 엘리트 코스를 밟은 선수들도 있었고, 재능은 꾸준한 노력을 통해 선수도 있었습니다. 스타트라인은 같은 선상에서 아직도 뛰고 있는 그들의 공통점은 프로선수가 되어서도 배움의."
다다익선,"품게끔 하기에 고양 히어로즈에서 시즌을 시작할 것으로 예상됐던 깜짝 활약을 1군 뎁스는 시범경기에서 눈도장을 찍은 신예들이 1군 준 주전으로만 자리 잡아도, 영웅군단은 더 높은 곳을 노려볼 수 주전."
다다익선,요가 용품을 대하는 나의 이런 이유로 요가원에서 사용하는 매트와 똑같은 디자인의 매트를 하나 더 녀석의 이름은 만두카. 요가원에서 처음 마주했을 때부터 날 넉넉한 사이즈에 안정감 있어 보이는 두께.
다다익선,"제가 글 쓰는 걸 아는 몇몇의 지인들에게 사실 전 조회수의 조회수 0도 찍어보고 20만도 찍어봤는데, 역시나 입지요. 7,000명 남짓 읽은 그 글에 뭐라고 썼는지 읽어보니 급식을 먹고 첫 소회를 적었더라고요. 이제 일주일."
군계일학,"중국 본토 푸젠성에 첨단 반도체 생산을 위한 대규모 공장을 착공했다SPIL Fujian. 이는 급성장하는 중국 팹리스 업체들, 그중 Hisilicon을 전략적으로 겨냥한 것으로 Huawei, Hisilion과 이미 생산 예상 물량까지 확정해 놓은 상황이었다."
백전백승,뉴질랜드 현지 사람들과 어울려야 하는 일이 내게 막연한 부담이었던 것이다. 그래도 지피지기면 하지 않았던가. 사실 하고 싶은 생각은 없지만 후퇴를 해야 한다 해도 적의 실체는 알아야 하기에 더 구체적.
백전백승,이 글은 해외 취업에 도움을 드리기 위한 '참고용' 서술임을 밝힙니다. 지피지기면 하지 않던가? 미국 취업이라는 만만치 않은 미션을 이루기 위한 준비도 나의 상황과 목적을 분명히 파악해 나가는 것부터가 시작일 것이다. 기본적으로.
백전백승,"모범생 공부 잘하는 일반 학생이나 영어를 원어민 Native Speaker 수준으로 잘하는 리터니 Returnee 학생과 맞붙어도 뛰어난 논리를 펼치며 그 우수성을 드러냅니다. 아무리 공부를 잘하는 아이라 하더라도, 심지어 1등을 하는 학생."
백전백승,"하지만, 우리는 진짜 좋은 목표를 세우고 있었을까? 그저 목표를 설정한 것, 자체에만 뿌듯해하는 건 아닐까? 지피지기 말이 있듯이,좋은 목표를 세우기 위해선 목표의 본질을 고찰할 필요가 있다. 22년 목표. 아직까지 3Q, 4Q 목표는 만족할."
백전백승,"지피지기면 내 경험상 내 감정의 원인을 알고 감정을 내면화 시켜 나만의 해결책을 만들어 감정을 통제하다 보면 어느 순간 내가 어떤. 지피지기면 말이 있듯이, 나 자신을 알게 되면 삶에서 발생하는 수많은 감정과 상황의 굴곡 속에서 결국에는 이루어내지."
다다익선,"너무 감격하면 눈물도 나오지 않고 얕은 신음만 사실을 혹시 이 글을 여기까지 읽은 당신이라면, 안주하지 말고 백업할 것. 백업은 케케묵은 말을 진심 담아 소리칠 준비가 백업은 ! 백업은 ."
함흥차사,위에 언급했 듯 수리를 해야햘 경우 인건비가 비싸기 때문에 싼 곳을 찾으려 전화통을 붙잡아야 하고 고치러 와달라고 해도 부지기수다. 그렇다 보니 미국은 셀프로 수리하는 경우가 많기에 Home depot 또는 LOWE's라는 곳에 가면 각종 공구.
군계일학,"볼 수 있으며, 광고도 실을수 있어 생수의 가격은 내려간다. 또한 거기에서 얻은 수익은 기부도 하고 있다. 최근 대안광고 및 패키지 중엔 할만큼 훌륭한 사례라고 할 수 있다. 훌륭하다. DESIGN Yoshinaka Ono"
마부작침,이때 매일 생각하던 사자성어가 있었는데요 도끼를 갈아서 바늘을 만든다는 뜻입니다. 도끼를 갈아서 바늘을 만들려면 노력을 해야 할까요? 시간이 걸려서 그렇지 결국은 바늘을 만들 수 있겠지요 그렇게 바꿨습니다. 신항만에 필요한 자격증이란.
마부작침,도끼를 갈아 바늘을 만든다. 도끼를 갈아 바늘이 되려면 모르긴 몰라도 인생을 통째로 걸어야 할만한 노력이 뒤따라 주어야 하지 않을까. 말이다. 이 문자 하나에 엄청난 무게감이 느껴진다. 고됨과 고난의 시간들이 눈앞에 있는듯한 말 뜻 아무리 어려운.
대기만성,파랗게 된다는 유럽의 속담처럼몸에 넘 좋아 의사는 속이 파래진다는 무릇 새싹하나에도 관심과 애정이 이뤄준 토마토인데 두아이를 키우는 엄마로써 한발짝 뒤에서 지켜봐주며 깨달음을 안겨준 고마운 토마토.
함흥차사,대한 언급이 없는 숙소 담당자였다. 장기투숙객이었던 나는 환불 금액도 적지 않은 편이었는데 계좌번호 한 개 받아간 뒤 이 숙소 담당자를 어떻게 해야할지 답답할 따름이었다. 결국 런던에서 나온지 4일이 지나서야 담당자에게 연락했고 확인.
백전백승,"있다. 나를 닮아가는 사람들은 누구인지, 내 옆에서 나와 어울리고 있는 사람은 어떤 사람인지. 나를 알고, 적을 알면 말이 있다. 순간에 일어나는 감정을 알아야 한다. 상대가 어떤 기분을 느끼고 있는지도 알면 좋다. 더 깊은 관계를."
마부작침,"플러스라는 블로그에서 발췌한 2021년도 글이지만, 데이터는 2015년 데이터를 사용했더라. 이 분도 SBS 데이터 저널리즘팀 기사를 끌고 오신 듯하다. 그중 이 웃겨서 끌고 왔다. ""워스트 1위인 피치항공과 맞먹는"" 하하하하하."
개과천선,그 학교가 기독교 사상이 매우 강한 곳이라는 것. '가서 꼭 나는 마음속으로 빌었다. 그는 정말 하고 한 모양이다. 몇 년 지나지 않아 로스쿨에 입학했다는 소식을 들었다. 이 정도면 완전 사기캐 아닌가. 일짱 출신에 공부.
함흥차사,"즉, 인재 유출도 많다. 특히 속도가 중요한 스타트업 같은 경우에는 프랑스에서는 쉽지 않아 보인다. 한번 결재 받으려면 신기술 하나 개발했는데, 특허 받는 과정에서 이미 다른 나라에서 신기술을 개발해서 특허까지 끝낼 것 같다. 실제."
다다익선,"대중적으로 잘 알려져 초한전쟁의 영향은 우리 일상생활 속에서도 어렵잖게 찾아볼 수 '금의환향', '역발산기개세', '항우장사', '파부침주', '사면초가', '배수진' 등의."
개과천선,"위기 속에서 의지를 가진 의료인들이 힘을 모아 병원을 살리려고 하긴 하지만 그 시도도 아슬아슬해 보이기만 한다. 구승효는 병원을 떠나고, 병원은 더한 독종 CEO를 맞이한다. 마지막화 구승효의 대사가 인상적이다. 미래의 의료."
대기만성,"지휘까지 올라가게 되었다. 늦은 나이에 출사하고, 문과에 무인으로 전환해서 큰 거둔 권율 장군 귀감이라 할 수 있다. 권율 장군처럼 나도 뒷 늦게 꽃이 피길 산을 계속 오른다. 어느새 시야가 확 트이며"
수어지교,없다는 점이었다. 따라서 유비가 제갈량을 모셔온 후에 둘의 관계는 단순한 주종 관계를 물고기가 물을 만난 다름없었다. 따뜻한 오후 유비는 한가롭게 자리에 앉아서 예전 돗자리 만들던 실력으로 모자를 만들고.
다다익선,"물론, 누구나 즐거움도 주고 싶고 감동도 주고 싶고 유대감도 주고 싶고 많은걸 주고 싶어 그러나 지향성은 될 수 많을수록 착각하면 안 각기 방향의 지향성이 많아질수록 메시지는 공간의 메시지가."
다다익선,"조언을 하고 싶음. . 죽는 사람들이 만일 삶을 과연 후회를 보상하면서 살까? 돈으로 대표되는 물질의 가치에 매몰된 과거를 후회하는 사람은, 자기의 분신인 아들에게 죽을 때 한 푼도 못 가져가니 돈을 돌같이 여기고."
독서망양,"책을 읽느라 치던 잃어버림 다른 일에 정신을 팔다가 중요한 일을 놓침 또는 원인이야 어떻든 잘못은 잘못이라는 뜻 잃어버린 장, 노름하다 잃어버린 곡의 이야기 사소한 일에 빠져 중요한 것을 놓쳐 낭패를 당하는 경우 cf 여러."
백전백승,"나눠보자 '팔리는 콘텐츠'를 제작하기 위해서는 아래의 몇 가지를 염두에 두고 기획을 해야 한다. 1. 나를 알고 적을 알면 ?! 자아탐구 시장조사 잘 팔리는 콘텐츠를 기획하기 위해서는 무엇보다 내가 가지고 있는 자원, 즉 무기가 무엇."
백전백승,중 출처가 없는 코로나19 정보를 대하는 올바른 자세는? 출처가 불확실한 정보를 접했을 때 즉각 반응한다. 지피지기 호기심을 가지고 다양한 정보를 수용한다. 정부가 공식으로 발표한 정보와 대조해본다. 최신 정보라면 비판없이.
